mail-10bm86dyrn89tbb5d895zwyt3e_INFO,mail-19mvyeegbc9m8rgv6hjnjfd4ha_HIGH,mail-1e9vyse1pv9tsvhajq08tk9cx2_LOW,mail-1e9vyse1pv9tsvhajq08tk9cx2_OK,mail-24cwrkk7yd9e8v8ak7pp09wvpd_OK,mail-274e1wpk469dh92xgg9x24zady_INFO,mail-2edjx24zym9wdat2k26b2yv66a_HIGH,mail-2edjx24zym9wdat2k26b2yv66a_OK,mail-2t766d683b93kaxgvwbrn9pb91_HIGH,mail-2tpy6dbyas9k6vwaybtc9qz7v4_HIGH,mail-2tpy6dbyas9k6vwaybtc9qz7v4_OK,mail-2vqyh2xx7e8rfa8xpjxznnvsxj_MEDIUM,mail-2vqyh2xx7e8rfa8xpjxznnvsxj_OK,mail-3a11gmbs308zerxee2c249r6ed_OK,mail-3an77340ah8vjtrxt832dxkajx_HIGH,mail-3an77340ah8vjtrxt832dxkajx_OK,mail-3avnzycn9q8ksaj9f1x6jk00j0_HIGH,mail-3v9bn2thf88bdr1jq3h06yks8b_HIGH,mail-3v9bn2thf88bdr1jq3h06yks8b_OK,mail-427ksdsnx28m6sj599te45f242_OK,mail-46cvtwg4ty9hha7p5wmg5ze7hq_HIGH,mail-46cvtwg4ty9hha7p5wmg5ze7hq_OK,mail-49qbd59hbw8rx9d3p8f9fjfk8k_HIGH,mail-49qbd59hbw8rx9d3p8f9fjfk8k_OK,mail-4ery90s5m29yvrgwwg7qahzqsn_LOW,mail-4ery90s5m29yvrgwwg7qahzqsn_OK,mail-4hqpmkf90398n8ee4hk3tjfpes_HIGH,mail-4hqpmkf90398n8ee4hk3tjfpes_OK,mail-4rqj80t00989cbpk8t5nnrazqp_HIGH,mail-4rqj80t00989cbpk8t5nnrazqp_OK,mail-4xgr1qyz418r9rrfxh4sxxpj5y_LOW,mail-4xgr1qyz418r9rrfxh4sxxpj5y_OK,mail-51p7x6zqwr8xc9q9rs6j58ynes_MEDIUM,mail-51p7x6zqwr8xc9q9rs6j58ynes_OK,mail-54v5e3z1px8y0ara5rafqr651t_HIGH,mail-5e0mwk5veh8j8ad1ek0eesvwqf_HIGH,mail-5e0mwk5veh8j8ad1ek0eesvwqf_OK,mail-5v5dtcb48c9ffv8p5ygmg54nnx_OK,mail-6c2t4ktp4488h8jhefxsamzxb0_HIGH,mail-6c2t4ktp4488h8jhefxsamzxb0_OK,mail-6cf167tydc9w1rp3ps9h3tx2dk_HIGH,mail-6jp6zdh3n68eprzz4p8ea4pcfs_HIGH,mail-6qk07qd2zf80aa8p75c25yrzkd_OK,mail-6txsgv29t387vvev78kh640x79_LOW,mail-6txsgv29t387vvev78kh640x79_OK,mail-7texy80ty7910tyt7q4h6s0t6b_HIGH,mail-awc908ksz9tybbe45bxffbnh4_MEDIUM,mail-awc908ksz9tybbe45bxffbnh4_OK,mail-f1jjp98c79s7a1fg5r3gf6j9b_HIGH,mail-f1jjp98c79s7a1fg5r3gf6j9b_OK,mail-wjc9j1dbr8ecb6kvfvxaxe3n1_HIGH,mail-xxk11qsr89estz7ej6cvje5yz_OK,company_reference,timestamp,score_value,internal_value
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,0,0,0,0,2,0,2,0,0,rat-11hkem0ndt9ws8bxk7s9znrdmn,2024-07-13T06:27:45,710,70.0
0,0,1,2,0,0,0,4,0,2,2,0,4,4,0,4,0,2,3,3,0,3,0,4,2,2,0,3,0,3,0,5,2,2,0,1,3,3,0,3,0,0,5,2,2,0,0,3,0,3,0,0,rat-7hd8thntgc9j1vbme10cn63ppb,2024-07-13T14:19:31,570,52.5
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,1,0,1,rat-5fzgpcqz5s89kt4wp8vn7w3v69,2024-07-13T07:14:23,710,70.0
0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,2,1,0,1,1,1,1,0,0,1,0,1,0,2,1,0,0,1,1,1,0,1,0,0,2,1,0,0,0,1,0,1,0,0,rat-w0fxts4bz99yrvdb8pc3skc0n,2024-09-25T21:40:05,610,57.5
0,0,5,0,0,0,0,5,0,0,5,0,5,1,0,5,0,0,9,5,2,3,0,5,0,5,0,5,1,4,0,9,5,0,0,0,5,5,0,5,0,0,9,5,0,4,1,4,0,5,0,0,rat-7101m2d78f9xyr09d1400nzc0h,2024-07-13T07:11:17,558,51.0
0,1,5,0,0,0,0,5,0,0,5,0,5,1,0,5,0,0,9,4,2,3,0,5,0,5,0,5,1,4,0,9,5,0,0,0,5,5,0,5,0,0,9,5,0,4,1,4,0,5,0,0,rat-72v1qq8vp78knavnwg6pfs3xjp,2024-07-19T07:11:17,558,51.0
0,1,5,0,0,0,0,5,0,0,5,0,5,1,0,5,0,0,8,4,2,3,0,5,0,5,0,5,1,4,0,8,5,0,0,0,5,5,0,5,0,0,8,5,0,4,1,4,0,5,0,0,rat-1z1kgce0ys9pgtzc1hkb6g02e4,2024-11-14T07:11:17,558,51.0
0,1,5,0,0,0,0,5,0,0,5,0,5,1,0,5,0,0,7,4,2,3,0,5,0,5,0,5,1,4,0,7,5,0,0,0,5,5,0,5,0,0,7,5,0,4,1,4,0,5,0,0,rat-4msax8wbre8mytmhzs6fg2xafj,2024-11-20T07:11:17,558,51.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,0,0,0,1,0,1,0,4,0,0,0,0,1,1,0,1,0,0,4,0,0,0,0,1,0,1,0,0,rat-6pjf9axh188s68grmm0n83k6fh,2024-07-13T18:42:59,710,70.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,1,0,1,0,3,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,1,0,1,0,0,rat-5y2k4rjeeg8kvbpp787ard25n5,2024-10-27T08:46:16,710,70.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,1,0,0,rat-jgt63qqhg9jpv7xgkxvdczxsn,2024-10-28T08:46:16,710,70.0
0,0,5,1,0,0,0,5,0,0,5,0,5,5,0,5,0,2,6,6,0,6,1,5,2,3,0,6,0,6,0,8,0,5,0,0,6,6,0,6,0,0,8,5,0,0,0,6,0,6,0,0,rat-4vckpncmj99bst12kpgdexzkdh,2024-07-13T18:03:42,697,68.33333333333333
0,0,5,1,0,0,0,5,0,0,5,0,5,5,0,5,0,2,6,5,0,6,1,5,2,3,0,6,0,6,0,8,0,5,0,0,6,6,0,6,1,0,8,5,0,0,0,6,0,6,0,0,rat-7zfgvyghx78qasygvw0pcy430w,2024-09-09T18:03:42,650,62.5
0,0,4,1,0,0,0,5,0,0,5,0,5,5,0,5,0,2,5,5,0,5,0,5,2,3,0,5,0,5,0,7,0,5,0,0,5,5,0,5,0,0,7,5,0,0,0,5,0,5,0,0,rat-p5q484fva96qv5r6jbf12aeqf,2024-09-20T18:03:42,726,72.0
0,0,6,6,0,0,0,18,0,1,17,0,18,18,0,18,0,3,19,12,0,12,0,18,1,17,0,12,0,12,0,22,0,18,0,6,12,12,0,12,0,0,22,0,18,0,0,12,0,12,0,0,rat-5jke4r2y8e9vrtw4ac0chn17v9,2024-07-13T12:40:44,746,74.44444444444444
0,0,6,6,0,0,0,18,0,1,17,0,18,18,0,18,0,3,18,12,0,12,0,18,1,17,0,12,0,12,0,21,0,18,0,6,12,12,0,12,0,0,21,0,18,0,0,12,0,12,0,0,rat-7wae7j8x0j8v6vacf5bqvyny5s,2024-10-02T12:40:44,746,74.44444444444444
0,0,6,6,0,0,0,18,0,1,17,0,18,18,0,18,0,3,16,12,0,12,0,18,1,17,0,12,0,12,0,19,0,18,0,6,12,12,0,12,0,0,19,0,18,0,0,12,0,12,0,0,rat-2x5nq5x5809sc9bc9t0kfjqtyj,2024-11-14T12:40:44,746,74.44444444444444
0,0,6,6,0,0,0,18,0,1,17,0,18,18,0,18,0,3,17,12,0,12,0,18,1,17,0,12,0,12,0,20,0,18,0,6,12,12,0,12,0,0,20,0,18,0,0,12,0,12,0,0,rat-4xnvxxm9cb8qq8nenhjsfd0rq8,2024-11-15T12:40:44,746,74.44444444444444
0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,rat-3rem6gw9pf9kkbg74yw8fn3fxt,2024-07-13T06:57:02,750,75.0
0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,rat-2jtm1wp31t8q1r9czjvvrjxnyg,2024-07-13T16:52:34,550,50.0
0,0,1,2,0,0,0,3,0,0,3,0,3,3,0,3,0,0,4,3,0,3,0,3,3,0,0,3,0,3,0,4,1,2,0,0,3,3,0,3,0,0,4,3,0,0,0,3,0,3,0,0,rat-6gk38sbqbs895ak9mhrhc943g0,2024-07-13T15:54:45,803,81.66666666666666
0,0,1,2,0,0,0,3,0,0,3,0,3,3,0,3,0,0,2,3,0,3,0,3,3,0,0,3,0,3,0,2,1,2,0,0,3,3,0,3,0,0,2,3,0,0,0,3,0,3,0,0,rat-58t43f43468x4sx1e46cpjpjnf,2024-11-13T10:12:15,803,81.66666666666666
0,1,0,3,0,0,0,2,0,2,0,0,2,2,0,2,0,0,5,2,0,3,1,2,2,0,0,3,0,3,0,5,0,2,0,0,3,3,1,2,0,0,5,2,0,0,0,3,0,3,0,0,rat-386enbcqq89pvvnecc578qkhnp,2024-07-13T09:39:05,643,61.66666666666667
0,1,0,3,0,0,0,2,0,2,0,0,2,2,0,2,0,0,4,2,0,3,1,2,2,0,0,3,0,3,0,4,0,2,0,0,3,3,1,2,0,0,4,2,0,0,0,3,0,3,0,0,rat-424kj22a6h8erb9szez3862np0,2024-07-30T11:39:25,643,61.66666666666667
0,1,0,2,0,0,0,2,0,2,0,0,2,2,0,2,0,0,5,1,0,2,1,2,2,0,0,2,0,2,0,5,0,2,0,1,2,2,1,1,0,0,5,2,0,0,0,2,0,2,0,0,rat-6eccwaymg79xm8jgh2ypvpf7t2,2024-10-14T22:57:06,537,48.33333333333333
0,1,0,3,0,0,0,1,0,1,0,0,1,1,0,1,0,0,5,2,0,3,2,1,1,0,0,3,0,3,0,5,0,1,0,0,3,3,1,2,0,0,5,1,0,0,0,3,0,3,0,0,rat-6t0bhyk1x8jtv2ygkte3hw9h8,2024-12-07T02:13:33,630,60.0
0,1,0,2,0,0,0,2,0,2,0,0,2,2,0,2,0,0,4,1,0,2,1,2,2,0,0,2,0,2,0,4,0,2,0,1,2,2,1,1,0,0,4,2,0,0,0,2,0,2,0,0,rat-6p7xwphar08tta9rykpmn329af,2024-12-09T10:00:38,537,48.33333333333333
0,1,0,2,0,0,0,1,0,1,0,0,1,1,0,1,0,0,3,1,0,2,1,1,1,0,0,2,0,2,0,3,0,1,0,0,2,2,1,1,0,0,3,1,0,0,0,2,0,2,0,0,rat-3s8rvtkkky8j79z6dcs79pft42,2024-12-28T07:32:05,590,55.0
0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,rat-7vr8nbqd2w97ws6576kg0j6c02,2024-07-13T07:41:53,830,85.0
0,0,1,3,0,0,0,5,0,0,5,0,5,5,0,5,0,0,4,4,0,4,0,5,5,0,0,4,0,4,0,4,0,5,0,1,4,4,0,4,0,0,4,5,0,0,0,4,0,4,0,0,rat-7nca15vss288v8bkwmq3qn6ctb,2024-07-13T06:26:58,774,78.0
0,0,1,3,0,0,0,5,0,1,4,0,5,5,0,5,0,0,4,4,0,4,0,5,5,0,0,4,0,4,0,4,1,4,0,1,4,4,0,4,0,0,4,5,0,0,0,4,0,4,0,0,rat-3acefwcck39ze9r5x95205m1rz,2024-10-12T06:26:58,750,75.0
0,0,1,4,0,0,0,6,0,1,5,0,6,6,0,6,0,0,5,5,0,5,0,6,6,0,0,5,0,5,0,5,1,5,0,1,5,5,0,5,0,0,5,6,0,0,0,5,0,5,0,0,rat-6mtb5aren59hx97t4a6esx3f94,2024-11-29T06:26:58,770,77.5
0,0,1,0,0,0,0,2,0,0,2,0,2,2,0,2,0,0,1,1,0,1,0,2,0,2,0,1,0,1,0,1,2,0,0,1,1,1,0,1,0,0,1,2,0,0,0,1,0,1,0,0,rat-7m0kmsg8219128tkved2bfynfg,2024-07-14T10:51:32,590,55.0
0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,rat-ja8n830h19e5b5waye29cxct1,2024-07-13T04:58:34,590,55.0
0,0,0,2,0,0,0,2,0,0,2,0,2,2,0,2,0,1,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0,2,0,0,2,2,0,2,0,0,1,0,2,0,0,2,0,2,0,0,rat-1r8td656w88t88ze1nkazdhtkt,2024-07-13T10:08:46,850,87.5
0,0,2,1,0,0,0,3,0,0,3,0,3,3,0,3,0,0,3,3,0,3,0,3,0,3,0,3,0,3,0,3,2,1,0,0,3,3,0,3,0,0,3,3,0,0,0,3,0,3,0,0,rat-3jk2ga2wmq9env6wwbj21zpxds,2024-07-13T07:12:06,750,75.0
0,0,2,1,0,0,0,3,0,0,3,0,3,3,0,3,0,0,2,3,0,3,0,3,0,3,0,3,0,3,0,2,2,1,0,0,3,3,0,3,0,0,2,3,0,0,0,3,0,3,0,0,rat-dvjekfwsz8ppa165s1zjmjtj6,2024-11-15T07:12:06,750,75.0
0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,4,1,0,1,0,1,0,1,0,1,0,1,0,4,1,0,0,0,1,1,0,1,0,0,4,1,0,0,0,1,0,1,0,0,rat-2nkxpavcmn87nbsv910cmpzj3e,2024-07-13T07:07:30,670,65.0
0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,3,1,0,1,0,1,0,1,0,1,0,1,0,3,1,0,0,0,1,1,0,1,0,0,3,1,0,0,0,1,0,1,0,0,rat-4sd6t6emy88xkvgbx9re6kjmgt,2024-10-27T07:07:30,670,65.0
0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,2,1,0,1,0,1,0,1,0,1,0,1,0,2,1,0,0,0,1,1,0,1,0,0,2,1,0,0,0,1,0,1,0,0,rat-cnm7sd4pw8h0b9yav7mr04jp6,2024-10-28T07:07:30,670,65.0
0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,2,1,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,0,2,0,1,0,0,1,0,1,0,0,rat-1ykrza52jm9nwbxwa69363ydwv,2024-11-25T07:07:30,790,80.0
0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,3,1,0,1,0,1,0,1,0,1,0,1,0,3,0,1,0,0,1,1,0,1,0,0,3,0,1,0,0,1,0,1,0,0,rat-7gs5ysqae193w8ajqqrzb0gd4b,2024-11-28T07:07:30,790,80.0
0,0,1,2,0,0,0,4,0,0,4,4,0,4,0,4,0,0,3,3,2,1,0,4,0,4,0,3,0,3,0,3,0,4,0,1,3,3,0,3,0,0,3,4,0,0,0,3,0,3,0,0,rat-36xzqvwv8c9h1szce4py642y3t,2024-07-13T07:13:49,570,52.5
0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,5,2,0,2,1,1,1,0,0,2,0,2,0,5,0,1,0,0,2,2,0,2,0,0,5,1,0,0,0,2,0,2,0,1,rat-7swdcsmqw288vty1d5q3qnxkh3,2024-07-13T04:41:43,710,70.0
0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,5,1,0,2,1,1,1,0,0,2,0,2,0,5,0,1,0,0,2,2,0,2,0,0,5,1,0,0,0,2,0,2,1,1,rat-2g95gek1e990nbystrsdhhe5be,2024-10-25T00:06:23,570,52.5
0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,4,2,0,2,1,1,1,0,0,2,0,2,0,5,0,1,0,0,2,2,0,2,0,0,5,1,0,0,0,2,0,2,0,1,rat-7hehzfrx248b5v4c8ah7r5cbey,2024-11-05T23:46:43,710,70.0
0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,rat-7gm7wqvfz29gfa80x9teaw5z2c,2024-07-13T07:07:52,750,75.0
0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,2,1,0,1,0,1,0,1,0,1,0,1,0,2,1,0,0,0,1,1,0,1,0,0,2,1,0,0,0,1,0,1,0,0,rat-7tc44ndwcx8mea3bmxb5v0emzw,2024-11-09T05:46:53,830,85.0
0,0,0,8,0,0,0,10,0,0,10,0,10,10,0,10,0,2,6,8,0,8,0,10,10,0,0,8,0,8,0,8,0,10,0,2,8,8,0,8,0,0,8,0,10,0,0,8,0,8,0,0,rat-7rjqqf3cy19mztp4gb9nxxawy2,2024-07-13T08:01:57,826,84.5
0,0,0,8,0,0,0,10,0,0,10,0,10,10,0,10,0,0,8,8,0,8,0,10,10,0,0,8,0,8,0,8,0,10,0,2,8,8,0,8,0,0,8,0,10,0,0,8,0,8,0,0,rat-52tcjwcnha8zqtwccpqx8pd1qk,2024-07-31T22:48:48,846,87.0
0,0,0,8,0,0,0,10,0,0,10,0,10,10,0,10,0,0,8,7,0,8,0,10,10,0,0,8,0,8,0,8,0,10,0,2,8,8,0,8,0,0,8,0,10,0,0,8,0,8,1,0,rat-2ftrtx694x9n196qvwrfmdkfpt,2024-09-27T10:23:19,818,83.5
0,0,13,16,0,0,0,32,0,3,29,0,32,32,0,32,0,2,26,29,0,29,0,32,5,27,0,29,0,29,0,28,2,30,0,3,29,29,0,29,0,0,28,3,29,0,0,29,0,29,0,0,rat-5gna652zsh8n0ss8b2fqq78ge1,2024-07-13T14:45:16,819,83.59375
0,0,13,16,0,0,0,32,0,3,29,0,32,32,0,32,0,2,26,29,0,29,0,32,5,27,0,29,0,29,0,28,1,31,0,3,29,29,0,29,0,0,28,3,29,0,0,29,0,29,0,0,rat-2wk659jaze8x48c2ppcwag4tgv,2024-07-16T14:45:16,821,83.90625
0,0,13,16,0,0,0,32,0,3,29,0,32,32,0,32,0,2,25,29,0,29,0,32,5,27,0,29,0,29,0,27,1,31,0,3,29,29,0,29,0,0,27,3,29,0,0,29,0,29,0,0,rat-xxg97b1fa9q5tn3rk6f2jydcy,2024-08-07T14:45:16,821,83.90625
0,0,13,16,0,0,0,32,0,3,29,0,32,32,0,32,0,2,24,29,0,29,0,32,5,27,0,29,0,29,0,26,1,31,0,3,29,29,0,29,0,0,26,3,29,0,0,29,0,29,0,0,rat-1545vw4y409m7bgnqmera1r2ac,2024-08-08T14:45:16,821,83.90625
0,0,13,16,0,0,0,32,0,3,29,0,32,32,0,32,0,2,26,29,0,29,0,32,5,27,0,29,0,29,0,28,1,31,0,3,29,29,0,29,0,0,28,2,30,0,0,29,0,29,0,0,rat-3nmawqw0nf8j6tsta1hqpr3p6t,2024-10-19T14:45:16,823,84.0625
0,0,12,16,0,0,0,31,0,3,28,0,31,31,0,31,0,2,25,28,0,28,0,31,4,27,0,28,0,28,0,27,1,30,0,3,28,28,0,28,0,0,27,1,30,0,0,28,0,28,0,0,rat-22rb39q4y898wryc79fvck9rq4,2024-11-02T14:45:16,826,84.51612903225806
0,0,13,16,0,0,0,32,0,3,29,0,32,32,0,32,0,2,25,29,0,29,0,32,5,27,0,29,0,29,0,27,1,31,0,3,29,29,0,29,0,0,27,2,30,0,0,29,0,29,0,0,rat-7w0x64fgt98qavn9vxnywbn827,2024-11-04T14:45:16,823,84.0625
0,0,13,16,0,0,0,32,0,3,29,0,32,32,0,32,0,2,24,29,0,29,0,32,5,27,0,29,0,29,0,26,1,31,0,3,29,29,0,29,0,0,26,2,30,0,0,29,0,29,0,0,rat-1sn9wg41ky814ra1bz570rnd2e,2024-11-15T14:45:16,823,84.0625
0,0,13,17,0,0,0,33,0,3,30,0,33,33,0,33,0,2,26,30,0,30,0,33,5,28,0,30,0,30,0,28,1,32,0,3,30,30,0,30,0,0,28,2,31,0,0,30,0,30,0,0,rat-6v3h3zvb8j80pbtwvyptx2770y,2024-11-22T14:45:16,826,84.54545454545455
0,0,13,17,0,0,0,33,0,3,30,0,33,33,0,33,0,0,26,30,0,30,0,33,5,28,0,30,0,30,0,26,1,32,0,3,30,30,0,30,0,0,26,2,31,0,0,30,0,30,0,0,rat-4qa3e5wgwv9fptjvmr86ppkvy3,2024-12-03T14:45:16,832,85.30303030303031
0,0,12,17,0,0,0,32,0,3,29,0,32,32,0,32,0,2,26,29,0,29,0,32,4,28,0,29,0,29,0,28,1,31,0,3,29,29,0,29,0,0,28,1,31,0,0,29,0,29,0,0,rat-33jvt29bpn9hpt0ctp670an2xs,2024-12-14T14:45:16,830,85.0
0,0,13,17,0,0,0,33,0,3,30,0,33,33,0,33,0,2,25,30,0,30,0,33,5,28,0,30,0,30,0,27,1,32,0,3,30,30,0,30,0,0,27,2,31,0,0,30,0,30,0,0,rat-48qxyx9kt88qz929mbgnejemgq,2024-12-21T14:45:16,826,84.54545454545455
0,0,0,2,0,0,0,8,0,0,8,0,8,8,0,8,0,0,2,2,0,2,0,8,7,1,0,2,0,2,0,2,0,8,0,6,2,2,0,2,0,0,2,0,8,0,0,2,0,2,0,0,rat-7g2j736xbj9jmb4x7pkp2943sa,2024-07-14T06:26:36,675,65.625
0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,2,1,0,1,0,1,1,0,0,1,0,1,0,2,1,0,0,0,1,1,0,1,0,0,2,1,0,0,0,1,0,1,0,0,rat-3aphdcx8819mgt7ry33hv1dbxb,2024-11-08T06:26:39,750,75.0
0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,3,1,0,1,0,1,1,0,0,1,0,1,0,3,1,0,0,0,1,1,0,1,0,0,3,1,0,0,0,1,0,1,0,0,rat-3za7ww1kqa8zqbxnr21awe2khg,2024-11-28T06:26:39,750,75.0
0,0,6,2,1,0,0,7,0,1,6,0,7,7,0,7,0,0,12,8,0,8,2,7,1,6,0,8,0,8,1,13,7,0,0,1,8,8,0,8,0,0,14,7,0,0,0,8,0,8,0,1,rat-stebe38cn9j68wa09cd03g3vp,2024-07-13T06:27:57,650,62.44444444444444
0,0,6,2,1,0,0,7,0,1,6,0,7,7,0,7,0,0,11,8,0,8,2,7,1,6,0,8,0,8,1,12,7,0,0,1,8,8,0,8,0,0,13,7,0,0,0,8,0,8,0,1,rat-5ykthe8whg8cmbf4qdkk5sfqb8,2024-10-30T06:27:57,650,62.44444444444444
0,0,6,2,1,0,0,7,0,1,6,0,7,7,0,7,0,0,10,8,0,8,2,7,1,6,0,8,0,8,1,11,7,0,0,1,8,8,0,8,0,0,12,7,0,0,0,8,0,8,0,1,rat-2p5v0ysk39ftar2762y4qsexy,2024-11-16T06:27:57,650,62.44444444444444
0,0,6,2,1,0,0,7,0,1,6,0,7,7,0,7,0,0,9,8,0,8,2,7,1,6,0,8,0,8,1,10,7,0,0,1,8,8,0,8,0,0,11,7,0,0,0,8,0,8,0,1,rat-59pb753jx081ktgbdef7kndwhd,2024-11-17T06:27:57,650,62.44444444444444
0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,rat-7tbxeh3m1e8vharpcd6472akpm,2024-07-13T07:11:39,870,90.0
0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,4,1,0,1,0,1,1,0,0,1,0,1,0,4,1,0,0,0,1,1,0,1,0,0,4,1,0,0,0,1,0,1,0,0,rat-6zv9y4w1ec99ds2g708cwbfxc6,2024-07-13T06:27:51,670,65.0
0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,3,1,0,1,0,1,1,0,0,1,0,1,0,4,1,0,0,0,1,1,0,1,0,0,4,1,0,0,0,1,0,1,0,0,rat-4d9e71vg139cn9sbg75bneg9ff,2024-10-10T06:27:51,620,58.75
0,0,4,2,0,0,0,6,0,0,6,0,6,6,0,6,0,0,14,6,0,6,0,6,1,5,0,6,0,6,0,14,3,3,0,0,6,6,0,6,0,0,14,4,2,0,0,6,0,6,0,0,rat-fvdj84qjr84gbk980a8b35fnw,2024-07-13T07:07:42,770,77.5
0,0,4,2,0,0,0,6,0,0,6,0,6,6,0,6,0,0,14,6,0,6,0,6,1,5,0,6,0,6,0,14,2,4,0,0,6,6,0,6,0,0,14,3,3,0,0,6,0,6,0,0,rat-3b40ycrc81854rj5kap6r9mmt8,2024-09-07T07:07:42,790,80.0
0,0,4,2,0,0,0,6,0,0,6,0,6,6,0,6,0,0,13,6,0,6,0,6,1,5,0,6,0,6,0,13,2,4,0,0,6,6,0,6,0,0,13,3,3,0,0,6,0,6,0,0,rat-v76vxg4068hj9jhtmk8w7z88j,2024-10-04T07:07:42,790,80.0
0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,rat-4qg4fsnhcc8dwsfkmsx0253g64,2024-07-13T07:11:49,510,45.0
0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,rat-2cg89yty758nss3ev7c0pkj5ty,2024-08-20T07:11:49,470,40.0
0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,rat-3x9dh96wmy9pptskth34e6zw59,2024-07-13T06:26:04,910,95.0
0,0,2,0,0,0,0,2,0,0,2,0,2,2,0,2,0,0,6,2,0,2,0,2,2,0,0,2,0,2,0,6,2,0,0,0,2,2,0,2,0,0,6,2,0,0,0,2,0,2,0,0,rat-7vm1ty1y288b48ysbx1nkw8k82,2024-07-13T17:12:59,670,65.0
0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,2,0,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,0,1,1,0,1,1,0,2,0,1,0,0,1,0,1,0,0,rat-15r0k7yktp822r9bdrfmx2y3gs,2024-09-10T17:09:07,670,65.0
0,0,1,8,0,0,0,9,0,0,9,0,9,9,0,9,0,0,8,9,0,9,0,9,2,7,0,9,0,9,0,8,0,9,0,0,9,9,0,9,0,0,8,1,8,0,0,9,0,9,0,0,rat-ps40wkct39cftvf35f4qsh88q,2024-07-13T09:27:47,919,96.11111111111111
0,0,1,8,0,0,0,10,0,0,10,0,10,10,0,10,0,0,8,9,0,9,0,10,2,8,0,9,0,9,0,8,0,10,0,1,9,9,0,9,0,0,8,1,9,0,0,9,0,9,0,0,rat-2xc6qgg1h38ejawr4hv2aw5feq,2024-09-11T09:27:47,890,92.5
